-0.8057767046542633,-7.193392316629965,3
2.719475372231732,-9.41790316266978,3
9.33932011424382,-1.1737281137585447,2
-0.5391620145942945,-9.013955399865814,3
8.779762696111144,-1.1286031828331515,2
-0.9477930126705223,3.890934671579635,1
-1.0585546178142715,4.907276768640748,1
-1.5249504001036693,4.091975427796361,1
0.13488099307738688,-8.39251158109266,3
-0.6822075580022403,-8.938940039406827,3
-1.3667202395494464,-8.691591482752088,3
-3.0209897611691634,0.4233650844812101,4
-8.674553464796086,5.165731496542071,0
9.000093271433746,0.3054662676801903,2
-5.814893246459504,0.6680150570650879,4
-8.56860966296075,6.791461767146304,0
-0.2515372574386151,3.8338992008109885,1
-9.06514759340201,6.4349391529673134,0
9.416137294984896,-0.6164727462311479,2
-8.511824777621193,6.494371726369625,0
-0.7991095171284602,-9.171898871171505,3
-1.4748022983807318,4.17714148839031,1
9.498015835840649,0.18981237745654878,2
9.074512186136662,0.49036654241858374,2
-0.40274125013331163,3.8580930594006047,1
1.0233871135116608,-9.240969316843653,3
7.571750745352287,1.0544729569366647,2
-10.42581231106598,5.971706628618981,0
-5.068731323018957,0.3572546696173546,4
-1.6356593308848741,-9.004579122651105,3
-1.4800863798549497,4.943025619956843,1
-9.223113736806873,5.620032187247054,0
-4.55699818724989,-0.8732981496690474,4
-2.649212922802032,3.9593500808943705,1
-8.263875933965942,5.144018647970959,0
-4.931829163494086,0.35524502040522843,4
-3.985014253159019,-1.4950025185482965,4
0.38292475742963594,-7.057985652177802,3
-2.0586424068130604,2.978108495411714,1
-1.9698990263159715,4.079428614577213,1
-0.9312780836244521,-7.774502117674785,3
-9.124040661729087,5.2910702001205925,0
0.27026196322010554,2.4508717578542334,1
9.843149595489695,-0.0540796584285419,2
-8.737201113445806,3.9145166242483036,0
10.245166498035859,0.49737939738351633,2
-8.083107409231793,4.157168375951355,0
-6.436692451364236,4.960794862110891,0
9.536299906700153,0.11496361754721907,2
-1.2165616507167405,-9.379752692730005,3
-8.421654719143028,5.460681099239603,0
-1.2349070386270606,3.174295172501852,1
-0.44604038338444485,-8.661492158413635,3
-3.9797524279276684,0.12808487030042176,4
-5.998669873811107,-0.9934215976319275,4
10.033611817732698,1.0118731744576528,2
-8.606621747759656,3.698514525519945,0
-7.713569828514557,6.389732590969349,0
-5.189235562716392,-0.1556258478517864,4
-0.7090997438995479,5.064234698097051,1
-9.294379194546845,5.909029623606165,0
-5.350066305924057,-1.324520618450899,4
-5.413644913508807,0.6692473964771805,4
0.8804290384230659,-7.739062761423764,3
5.888349523484472,0.44010878388577446,2
-1.8971592734253324,5.207111283735024,1
-5.36483122414328,0.8785754355739566,4
-0.2543823085052763,5.031571357113321,1
0.5646793453927539,-9.085552375245314,3
0.22347937313184763,3.6593912551439676,1
-5.476651136099829,-0.17876523260232968,4
-0.5467292790669029,-10.210358240709816,3
-0.6623599776846002,-8.981669056110706,3
-7.660238663726937,5.467729797478609,0
-0.13289565385204122,-7.745804111080472,3
9.881442492939636,0.8125247281634017,2
-4.3881028280265175,0.515155439971554,4
9.307761837948892,1.9834654722855483,2
-7.540590555162618,6.206458747612114,0
9.442076980061525,1.035551353858923,2
-1.122360242572132,3.848108173452472,1
-0.6552311785912157,4.908845670700797,1
2.3270293073459483,-8.319148152539166,3
-1.1087186191300997,-8.571233860235099,3
8.421050979691444,2.2308988342099467,2
10.446076547672732,-0.6074050104994788,2
1.1324059021897528,-7.806985867282176,3
-9.169955068010356,6.533195374371723,0
-8.589394504302001,7.2318386053164385,0
-9.260062158558423,5.700528749066254,0
8.72439114921516,1.5339506691799953,2
-2.321162790979544,5.689758656431996,1
7.326713044631742,-0.24191451823946064,2
9.287816872349755,0.11981440155073353,2
-1.2909685059611875,-8.32692309384522,3
1.0395013493175098,-7.271899979770297,3
-1.3102416012595548,4.631451075578386,1
1.661916883323495,-7.455993861694201,3
-8.612466676279544,4.854739924772461,0
-0.6135503547442458,-9.918323217338823,3
-4.107480723934238,1.4431635167525882,4
-8.795160792462823,8.522683898792613,0
-0.058954104175866495,-10.504016614379546,3
-1.6046686738150806,-9.44776665374957,3
-8.864793290249901,5.258535429103771,0
-2.363966626597503,-8.647066204116184,3
0.048945397364703686,-8.361466141643586,3
-8.307009664986872,3.8330835570480124,0
-1.9831361990282454,-9.248602118263882,3
10.167279169893392,0.7357522232249959,2
-1.7513980132723748,4.651404412218709,1
-0.4026365221940641,5.0400839915090465,1
-7.703871089230296,7.482049946310699,0
0.881210673273805,5.894261120654157,1
-8.519456657495738,6.108826478858999,0
8.371365385824067,0.11828428056581941,2
9.342136202627486,-0.794446473236339,2
-9.65039855494215,4.613703955704723,0
8.755543533358725,1.7675436512824767,2
-9.589634417610469,6.181342707530097,0
-1.18345119850613,5.7091676539633305,1
-4.38505306355612,-1.6915265405243765,4
-7.387168856443069,5.04057689114392,0
-1.5956421166021197,-8.182953757280728,3
-5.067648786916025,-0.8825613230166797,4
-1.022574445042941,4.435290534443902,1
8.332289185458604,0.5235168748910525,2
-3.183880504845612,-0.27834023197895974,4
-4.1465256473436245,0.16937402263621407,4
